TRAP_CFG9_ROOT
     0.999857   -0.000956
     0.973447    0.002052
     0.943497    0.005269
     0.910130    0.008632
     0.876094    0.011966
     0.845248    0.015057
     0.821047    0.017734
     0.812047    0.018893
     0.805030    0.019944
     0.799674    0.020907
     0.795301    0.021826
     0.770485    0.027361
     0.745671    0.032836
     0.720858    0.038213
     0.696037    0.043464
     0.671201    0.048544
     0.646341    0.053398
     0.621449    0.057972
     0.596518    0.062211
     0.571520    0.066058
     0.546494    0.069478
     0.521599    0.072465
     0.496774    0.075054
     0.471793    0.077283
     0.446686    0.079163
     0.421573    0.080695
     0.396466    0.081906
     0.371351    0.082829
     0.346226    0.083494
     0.321094    0.083926
     0.295958    0.084152
     0.245682    0.084043
     0.220543    0.083714
     0.207974    0.083461
     0.195407    0.083060
     0.182847    0.082446
     0.170155    0.081638
     0.157093    0.080603
     0.144000    0.079356
     0.131243    0.077939
     0.110817    0.075267
     0.109426    0.075067
     0.097527    0.073277
     0.092538    0.072343
     0.087569    0.071095
     0.076941    0.068423
     0.065663    0.065613
     0.059830    0.064007
     0.053864    0.062177
     0.047750    0.060040
     0.041463    0.057459
     0.034980    0.054267
     0.031689    0.052369
     0.028323    0.050227
     0.024875    0.047863
     0.021541    0.045350
     0.018422    0.042710
     0.015508    0.039934
     0.012819    0.037012
     0.010370    0.033942
     0.008172    0.030733
     0.006235    0.027392
     0.004562    0.023940
     0.003148    0.020407
     0.001995    0.016819
     0.001101    0.013201
     0.000464    0.009586
     0.000044    0.006051
    -0.000357   -0.000391
    -0.000382   -0.003197
    -0.000057   -0.005913
     0.000831   -0.008609
     0.002317   -0.011154
     0.004375   -0.013471
     0.006898   -0.015531
     0.009779   -0.017304
     0.012865   -0.018803
     0.016002   -0.020061
     0.019043   -0.021110
     0.024358   -0.022709
     0.028333   -0.023815
     0.031391   -0.024663
     0.043580   -0.027864
     0.056075   -0.030726
     0.068668   -0.033317
     0.081347   -0.035753
     0.094030   -0.038089
     0.108006   -0.040611
     0.111739   -0.041279
     0.130575   -0.044518
     0.144111   -0.046619
     0.157805   -0.048476
     0.171139   -0.049983
     0.184300   -0.051186
     0.197482   -0.052099
     0.210674   -0.052797
     0.237060   -0.054131
     0.263443   -0.055469
     0.289836   -0.056571
     0.316236   -0.057474
     0.342640   -0.058156
     0.369051   -0.058583
     0.395466   -0.058722
     0.421883   -0.058538
     0.448300   -0.057997
     0.474713   -0.057073
     0.501117   -0.055736
     0.527507   -0.053983
     0.554069   -0.051830
     0.580509   -0.049326
     0.605386   -0.046618
     0.617241   -0.045074
     0.628759   -0.043303
     0.639955   -0.041244
     0.650849   -0.038835
     0.661458   -0.036019
     0.666663   -0.034445
     0.671805   -0.032751
     0.676886   -0.030930
     0.681909   -0.028978
     0.686876   -0.026886
     0.691790   -0.024650
     0.695745   -0.022784
     0.697869   -0.021840
     0.701394   -0.020439
     0.705450   -0.019074
     0.710167   -0.017768
     0.715616   -0.016536
     0.721842   -0.015385
     0.728888   -0.014327
     0.736780   -0.013367
     0.745486   -0.012503
     0.765178   -0.011054
     0.787552   -0.009940
     0.811946   -0.009084
     0.837616   -0.008396
     0.863767   -0.007775
     0.889625   -0.007122
     0.914561   -0.006360
     0.938069   -0.005423
     0.959987   -0.004299
     0.980397   -0.003006
     0.999843   -0.001627
