     1.000000    0.00
     0.974368    0.039603
     0.939589    0.077813
     0.906481    0.112754
     0.874035    0.145711
     0.841939    0.177114
     0.810161    0.207065
     0.778809    0.235526
     0.748056    0.262393
     0.718104    0.287554
     0.689146    0.310916
     0.661341    0.332425
     0.634807    0.352075
     0.609609    0.369902
     0.585765    0.385985
     0.563253    0.400428
     0.542018    0.413351
     0.521989    0.424881
     0.503081    0.435144
     0.485205    0.444260
     0.468271    0.452338
     0.452194    0.459478
     0.436893    0.465769
     0.422294    0.471288
     0.408330    0.476102
     0.394939    0.480271
     0.382066    0.483845
     0.369664    0.486867
     0.357687    0.489374
     0.346097    0.491397
     0.334860    0.492963
     0.323944    0.494094
     0.313324    0.494809
     0.302975    0.495124
     0.292875    0.495051
     0.283007    0.494602
     0.273354    0.493784
     0.263901    0.492604
     0.254637    0.491068
     0.245549    0.489179
     0.236628    0.486940
     0.227866    0.484352
     0.219254    0.481416
     0.210785    0.478132
     0.202454    0.474497
     0.194255    0.470510
     0.186182    0.466166
     0.178231    0.461462
     0.170396    0.456390
     0.162674    0.450944
     0.155061    0.445116
     0.147552    0.438894
     0.140145    0.432268
     0.132836    0.425222
     0.125622    0.417742
     0.118503    0.409810
     0.111476    0.401405
     0.104542    0.392507
     0.097700    0.383088
     0.090953    0.373124
     0.084304    0.362585
     0.077759    0.351439
     0.071324    0.339653
     0.065008    0.327191
     0.058825    0.314017
     0.052788    0.300092
     0.046915    0.285378
     0.041229    0.269837
     0.035754    0.253431
     0.030518    0.236125
     0.025554    0.217883
     0.020898    0.198672
     0.016587    0.178458
     0.012663    0.157205
     0.009169    0.134866
     0.006153    0.111381
     0.003665    0.086668
     0.001796    0.061162
     0.000593    0.035415
     0.000043    0.009557
     0.000123   -0.016213
     0.000823   -0.041647
     0.002134   -0.066552
     0.004033   -0.090786
     0.006487   -0.114254
     0.009460   -0.136888
     0.012909   -0.158643
     0.016793   -0.179492
     0.021069   -0.199423
     0.025696   -0.218434
     0.030635   -0.236533
     0.035851   -0.253736
     0.041309   -0.270066
     0.046982   -0.285553
     0.052844   -0.300226
     0.058872   -0.314120
     0.065048   -0.327272
     0.071357   -0.339717
     0.077788   -0.351490
     0.084329   -0.362625
     0.090974   -0.373157
     0.097718   -0.383114
     0.104557   -0.392527
     0.111490   -0.401422
     0.118515   -0.409824
     0.125633   -0.417753
     0.132845   -0.425231
     0.140153   -0.432275
     0.147559   -0.438900
     0.155067   -0.445121
     0.162680   -0.450949
     0.170401   -0.456393
     0.178236   -0.461464
     0.186186   -0.466169
     0.194259   -0.470512
     0.202458   -0.474499
     0.210788   -0.478133
     0.219256   -0.481417
     0.227868   -0.484353
     0.236630   -0.486940
     0.245550   -0.489179
     0.254638   -0.491068
     0.263902   -0.492604
     0.273355   -0.493784
     0.283008   -0.494602
     0.292876   -0.495052
     0.302975   -0.495124
     0.313324   -0.494809
     0.323945   -0.494094
     0.334860   -0.492963
     0.346097   -0.491397
     0.357687   -0.489374
     0.369664   -0.486867
     0.382066   -0.483845
     0.394938   -0.480271
     0.408329   -0.476102
     0.422293   -0.471288
     0.436892   -0.465769
     0.452193   -0.459478
     0.468270   -0.452338
     0.485204   -0.444260
     0.503081   -0.435144
     0.521989   -0.424881
     0.542017   -0.413351
     0.563252   -0.400428
     0.585764   -0.385986
     0.609608   -0.369903
     0.634806   -0.352075
     0.661340   -0.332426
     0.689144   -0.310917
     0.718103   -0.287555
     0.748055   -0.262394
     0.778808   -0.235526
     0.810160   -0.207066
     0.841938   -0.177114
     0.874034   -0.145712
     0.906480   -0.112754
     0.939589   -0.077813
     0.974368   -0.039603
     1.000000   -0.00
