     0.999970   -0.001142
     0.999260   -0.000872
     0.969487    0.005575
     0.939352    0.010235
     0.877415    0.018587
     0.816091    0.028405
     0.754671    0.037765
     0.693115    0.046320
     0.631302    0.053801
     0.569317    0.060034
     0.507287    0.065030
     0.445169    0.068968
     0.382992    0.072033
     0.320784    0.074396
     0.289672    0.075337
     0.258555    0.076119
     0.242995    0.076447
     0.227284    0.076668
     0.195009    0.076571
     0.156928    0.075562
     0.153467    0.075421
     0.151374    0.075323
     0.132372    0.074379
     0.124307    0.073675
     0.116352    0.072511
     0.099745    0.069990
     0.082558    0.067104
     0.073938    0.065273
     0.065378    0.063050
     0.056936    0.060336
     0.048673    0.057035
     0.040662    0.053055
     0.033105    0.048407
     0.026130    0.043216
     0.019800    0.037602
     0.014182    0.031687
     0.009342    0.025590
     0.005340    0.019427
     0.002230    0.013312
     0.000073    0.007363
    -0.001092    0.001677
    -0.001269   -0.001021
    -0.001107   -0.003552
    -0.000590   -0.005883
     0.000241   -0.008026
     0.002709   -0.011777
     0.006061   -0.014848
     0.010095   -0.017258
     0.014623   -0.018990
     0.019438   -0.020146
     0.024364   -0.021170
     0.044188   -0.025074
     0.084275   -0.032195
     0.104522   -0.035587
     0.124805   -0.038889
     0.147147   -0.042308
     0.147158   -0.042311
     0.147171   -0.042313
     0.151809   -0.042982
     0.174913   -0.046028
     0.207842   -0.049497
     0.224009   -0.050842
     0.239987   -0.052005
     0.271946   -0.054290
     0.303903   -0.056602
     0.367853   -0.060642
     0.431840   -0.063973
     0.495861   -0.066403
     0.559902   -0.067717
     0.623940   -0.067741
     0.688112   -0.066425
     0.720166   -0.065317
     0.750916   -0.063997
     0.810142   -0.066554
     0.862501   -0.058529
     0.864084   -0.051432
     0.864427   -0.045248
     0.864772   -0.039955
     0.865202   -0.035616
     0.865709   -0.018723
     0.881257   -0.010296
     0.887509   -0.009873
     0.893656   -0.009844
     0.899393   -0.009953
     0.903137   -0.010022
     0.917384   -0.010146
     0.927431   -0.010123
     0.936540   -0.010054
     0.944805   -0.009988
     0.952967   -0.009950
     0.962153   -0.009949
     0.973285   -0.009543
     0.986349   -0.007136
     0.988018   -0.006564
     0.997464   -0.001892
     0.998774   -0.001289
     0.999970   -0.001142
