     1.000000    0.000000
     0.998825    0.000258
     0.996688    0.000725
     0.993938    0.001324
     0.990701    0.002024
     0.987052    0.002809
     0.983043    0.003666
     0.978711    0.004584
     0.974086    0.005557
     0.969195    0.006577
     0.964056    0.007639
     0.958688    0.008739
     0.953107    0.009871
     0.947326    0.011033
     0.941357    0.012220
     0.935212    0.013430
     0.928901    0.014659
     0.922433    0.015906
     0.915817    0.017167
     0.909061    0.018441
     0.902171    0.019725
     0.895156    0.021019
     0.888021    0.022319
     0.880773    0.023624
     0.873418    0.024933
     0.865961    0.026244
     0.858407    0.027556
     0.850762    0.028868
     0.843030    0.030178
     0.835217    0.031486
     0.827325    0.032790
     0.819360    0.034089
     0.811326    0.035382
     0.803226    0.036668
     0.795065    0.037947
     0.786845    0.039217
     0.778572    0.040478
     0.770247    0.041729
     0.761875    0.042970
     0.753458    0.044198
     0.745001    0.045415
     0.736505    0.046618
     0.727973    0.047808
     0.719410    0.048984
     0.710817    0.050145
     0.702198    0.051291
     0.693554    0.052420
     0.684889    0.053533
     0.676206    0.054629
     0.667506    0.055708
     0.658792    0.056768
     0.650067    0.057810
     0.641333    0.058832
     0.632592    0.059835
     0.623847    0.060818
     0.615100    0.061780
     0.606352    0.062721
     0.597607    0.063640
     0.588866    0.064538
     0.580132    0.065413
     0.571405    0.066266
     0.562689    0.067095
     0.553986    0.067901
     0.545297    0.068683
     0.536624    0.069440
     0.527969    0.070173
     0.519334    0.070880
     0.510721    0.071562
     0.502131    0.072219
     0.493567    0.072849
     0.485030    0.073453
     0.476521    0.074030
     0.468043    0.074579
     0.459598    0.075102
     0.451186    0.075597
     0.442810    0.076064
     0.434471    0.076502
     0.426171    0.076913
     0.417911    0.077294
     0.409693    0.077647
     0.401518    0.077971
     0.393388    0.078262
     0.385305    0.078515
     0.377270    0.078729
     0.369284    0.078905
     0.361349    0.079042
     0.353467    0.079141
     0.345638    0.079201
     0.337864    0.079223
     0.330147    0.079207
     0.322488    0.079153
     0.314888    0.079061
     0.307349    0.078931
     0.299872    0.078763
     0.292459    0.078559
     0.285110    0.078317
     0.277827    0.078038
     0.270611    0.077723
     0.263464    0.077371
     0.256387    0.076984
     0.249381    0.076561
     0.242448    0.076102
     0.235588    0.075609
     0.228802    0.075081
     0.222093    0.074520
     0.215461    0.073924
     0.208908    0.073296
     0.202435    0.072635
     0.196042    0.071941
     0.189731    0.071216
     0.183503    0.070460
     0.177360    0.069673
     0.171302    0.068856
     0.165331    0.068010
     0.159448    0.067134
     0.153654    0.066231
     0.147949    0.065299
     0.142336    0.064341
     0.136815    0.063356
     0.131387    0.062346
     0.126053    0.061310
     0.120815    0.060251
     0.115674    0.059167
